Date,Host,Service,Content
"2026-04-09T16:35:26.967Z","ip-10-236-36-220","wesco-sapi-lucidworks-dr","queryParams to partSearch: { ""start"": ""0"", ""rows"": ""5"", ""q"": ""CCH-01U AND shipLocation_s:11726 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""327898"", ""refNum_s"": ""616472""}"
"2026-04-09T16:32:12.737Z","ip-10-236-36-220","wesco-sapi-lucidworks-dr","queryParams to partSearch: { ""start"": ""0"", ""rows"": ""5"", ""q"": ""MC6-10-08 AND shipLocation_s:12304 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""233642"", ""refNum_s"": ""619598""}"
"2026-04-09T16:23:58.139Z","ip-10-236-36-220","wesco-sapi-lucidworks-dr","queryParams to partSearch: { ""start"": ""0"", ""rows"": ""5"", ""q"": ""BLK100FTK4 AND shipLocation_s:14205 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""230516"", ""refNum_s"": ""619932""}"
"2026-04-09T16:20:33.033Z","ip-10-236-38-105","wesco-sapi-lucidworks-dr","queryParams to partSearch: { ""start"": ""0"", ""rows"": ""100"", ""q"": ""unj10g-262* AND businessUnit_s:Accu-Tech AND shipLocation_s:12702 AND advancedPartSearch:Y AND businessUnit_s:Accu-Tech"", ""userName_s"": """", ""refNum_s"": ""100012447""}"
"2026-04-09T16:10:58.590Z","ip-10-236-36-220","wesco-sapi-lucidworks-dr","queryParams to partSearch: { ""start"": ""0"", ""rows"": ""5"", ""q"": ""fan-bt AND shipLocation_s:14802 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""208873"", ""refNum_s"": ""619925""}"
"2026-04-09T15:59:18.926Z","ip-10-236-36-220","wesco-sapi-lucidworks-dr","queryParams to partSearch: { ""start"": ""0"", ""rows"": ""5"", ""q"": ""UTPSP AND businessUnit_s:Accu-Tech"", ""userName_s"": ""230516"", ""refNum_s"": """"}"
"2026-04-09T15:51:24.429Z","ip-10-236-36-220","wesco-sapi-lucidworks-dr","queryParams to partSearch: { ""start"": ""0"", ""rows"": ""100"", ""q"": ""s200x150vaty* AND businessUnit_s:Accu-Tech AND shipLocation_s:13429 AND advancedPartSearch:Y AND businessUnit_s:Accu-Tech"", ""userName_s"": """", ""refNum_s"": ""100012447""}"
"2026-04-09T15:29:43.879Z","ip-10-236-36-220","wesco-sapi-lucidworks-dr","queryParams to partSearch: { ""start"": ""0"", ""rows"": ""100"", ""q"": ""760237778* AND salesLocation_s:61961 AND shipLocation_s:16011 AND customerAccount_s:AC0163-3722 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""Marlon Doppe"", ""refNum_s"": """"}"
"2026-04-09T15:17:16.908Z","ip-10-236-36-220","wesco-sapi-lucidworks-dr","queryParams to partSearch: { ""start"": ""0"", ""rows"": ""5"", ""q"": ""lve-1u-md-t AND shipLocation_s:15625 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""239937"", ""refNum_s"": ""619814""}"
"2026-04-09T15:16:30.693Z","ip-10-236-38-105","wesco-sapi-lucidworks-dr","queryParams to partSearch: { ""start"": ""0"", ""rows"": ""5"", ""q"": ""165OR4a AND businessUnit_s:Accu-Tech"", ""userName_s"": ""238684"", ""refNum_s"": """"}"
"2026-04-09T15:12:46.632Z","ip-10-236-36-220","wesco-sapi-lucidworks-dr","queryParams to partSearch: { ""start"": ""0"", ""rows"": ""100"", ""q"": ""MCTP6I-6-7* AND salesLocation_s:62681 AND shipLocation_s:14611 AND customerAccount_s:AC0158-9292 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""Joshua Luffman"", ""refNum_s"": """"}"
"2026-04-09T15:11:57.248Z","ip-10-236-38-105","wesco-sapi-lucidworks-dr","queryParams to partSearch: { ""start"": ""0"", ""rows"": ""100"", ""q"": ""ch100b* AND salesLocation_s:60608 AND shipLocation_s:12008 AND customerAccount_s:AC0084-1801 AND dcLocation_s:7305 AND businessUnit_s:WESCO"", ""userName_s"": ""Noah Gelman"", ""refNum_s"": """"}"
"2026-04-09T14:58:27.697Z","ip-10-236-38-105","wesco-sapi-lucidworks-dr","queryParams to partSearch: { ""start"": ""0"", ""rows"": ""100"", ""q"": ""L9090EU* AND businessUnit_s:Accu-Tech AND shipLocation_s:16011 AND advancedPartSearch:Y AND businessUnit_s:Accu-Tech"", ""userName_s"": """", ""refNum_s"": ""100012447""}"
"2026-04-09T14:57:17.472Z","ip-10-236-38-105","wesco-sapi-lucidworks-dr","queryParams to partSearch: { ""start"": ""0"", ""rows"": ""100"", ""q"": ""7075gsr* AND salesLocation_s:60608 AND shipLocation_s:12008 AND customerAccount_s:AC0084-1801 AND dcLocation_s:7305 AND businessUnit_s:WESCO"", ""userName_s"": ""Noah Gelman"", ""refNum_s"": """"}"
"2026-04-09T14:56:02.066Z","ip-10-236-38-105","wesco-sapi-lucidworks-dr","queryParams to partSearch: { ""start"": ""0"", ""rows"": ""100"", ""q"": ""35572-703* AND businessUnit_s:Accu-Tech AND shipLocation_s:12702 AND advancedPartSearch:Y AND businessUnit_s:Accu-Tech"", ""userName_s"": """", ""refNum_s"": ""100012447""}"
"2026-04-09T14:42:58.332Z","ip-10-236-38-105","wesco-sapi-lucidworks-dr","queryParams to partSearch: { ""start"": ""0"", ""rows"": ""5"", ""q"": ""3cx4000 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""212564"", ""refNum_s"": """"}"
"2026-04-09T14:23:19.287Z","ip-10-236-38-105","wesco-sapi-lucidworks-dr","queryParams to partSearch: { ""start"": ""0"", ""rows"": ""5"", ""q"": ""CAT6A-03-GRB AND shipLocation_s:12304 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""233642"", ""refNum_s"": ""619598""}"
"2026-04-09T14:10:35.045Z","ip-10-236-38-105","wesco-sapi-lucidworks-dr","queryParams to partSearch: { ""start"": ""0"", ""rows"": ""5"", ""q"": ""55053-703 AND shipLocation_s:15642 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""301951"", ""refNum_s"": ""619653""}"
"2026-04-09T14:05:25.266Z","ip-10-236-38-105","wesco-sapi-lucidworks-dr","queryParams to partSearch: { ""start"": ""0"", ""rows"": ""100"", ""q"": ""6110G-RV6* AND businessUnit_s:Accu-Tech AND shipLocation_s:16043 AND advancedPartSearch:Y AND businessUnit_s:Accu-Tech"", ""userName_s"": """", ""refNum_s"": ""100012447""}"
"2026-04-09T14:02:56.581Z","ip-10-236-36-220","wesco-sapi-lucidworks-dr","queryParams to partSearch: { ""start"": ""0"", ""rows"": ""5"", ""q"": ""cs34 AND shipLocation_s:14802 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""326020"", ""refNum_s"": ""618642""}"
"2026-04-09T13:59:20.619Z","ip-10-236-38-105","wesco-sapi-lucidworks-dr","queryParams to partSearch: { ""start"": ""0"", ""rows"": ""100"", ""q"": ""6H460-15R* AND salesLocation_s:69609 AND shipLocation_s:12702 AND customerAccount_s:AC0161-1369 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""Ryan Punsalan"", ""refNum_s"": """"}"
"2026-04-09T13:55:06.295Z","ip-10-236-36-220","wesco-sapi-lucidworks-dr","queryParams to partSearch: { ""start"": ""0"", ""rows"": ""5"", ""q"": ""AX103115 AND shipLocation_s:15625 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""305059"", ""refNum_s"": ""619632""}"
"2026-04-09T13:55:06.039Z","ip-10-236-38-105","wesco-sapi-lucidworks-dr","queryParams to partSearch: { ""start"": ""0"", ""rows"": ""5"", ""q"": ""12_fiber AND shipLocation_s:13417 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""323948"", ""refNum_s"": ""577629""}"
"2026-04-09T13:54:22.883Z","ip-10-236-38-105","wesco-sapi-lucidworks-dr","queryParams to partSearch: { ""start"": ""0"", ""rows"": ""100"", ""q"": ""787802GD1AP031M* AND salesLocation_s:60373 AND shipLocation_s:13429 AND customerAccount_s:AC0159-0721 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""Alison Moody"", ""refNum_s"": """"}"
"2026-04-09T13:45:32.011Z","ip-10-236-38-105","wesco-sapi-lucidworks-dr","queryParams to partSearch: { ""start"": ""0"", ""rows"": ""100"", ""q"": ""*:* AND transPartOrFilter:(transactablePart_s:BE7238799 OR transactablePart_s:BE74Y9236) AND salesLocation_s:60608 AND shipLocation_s:12008 AND dcLocation_s:7305 AND customerAccount_s:AC0044-6503 AND businessUnit_s:WESCO"", ""userName_s"": ""matt trautman"", ""refNum_s"": ""100088387""}"
"2026-04-09T13:29:01.434Z","ip-10-236-38-105","wesco-sapi-lucidworks-dr","queryParams to partSearch: { ""start"": ""0"", ""rows"": ""100"", ""q"": ""bc* AND salesLocation_s:62401 AND shipLocation_s:12601 AND customerAccount_s:AC0158-4005 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""Randy Schnepel"", ""refNum_s"": """"}"
"2026-04-09T13:19:49.348Z","ip-10-236-36-220","wesco-sapi-lucidworks-dr","queryParams to partSearch: { ""start"": ""0"", ""rows"": ""5"", ""q"": ""jp2dw AND shipLocation_s:11726 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""329125"", ""refNum_s"": ""619563""}"
"2026-04-09T13:15:28.620Z","ip-10-236-36-220","wesco-sapi-lucidworks-dr","queryParams to partSearch: { ""start"": ""0"", ""rows"": ""100"", ""q"": ""nk3fnwh* AND salesLocation_s:62473 AND shipLocation_s:13429 AND customerAccount_s:AC0158-6167 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""John-Riley Hathcock"", ""refNum_s"": """"}"
"2026-04-09T13:11:00.653Z","ip-10-236-36-220","wesco-sapi-lucidworks-dr","queryParams to partSearch: { ""start"": ""0"", ""rows"": ""5"", ""q"": ""012e81-33131-a1 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""235882"", ""refNum_s"": """"}"
"2026-04-09T12:57:34.951Z","ip-10-236-36-220","wesco-sapi-lucidworks-dr","queryParams to partSearch: { ""start"": ""0"", ""rows"": ""100"", ""q"": ""ksftp6* AND salesLocation_s:62474 AND shipLocation_s:13417 AND customerAccount_s:AC0196-3252 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""Liz Miller"", ""refNum_s"": """"}"
"2026-04-09T12:41:45.409Z","ip-10-236-38-105","wesco-sapi-lucidworks-dr","queryParams to partSearch: { ""start"": ""0"", ""rows"": ""100"", ""q"": ""760237052* AND salesLocation_s:62474 AND shipLocation_s:13417 AND customerAccount_s:AC0158-6317 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""Kelly Szymanski"", ""refNum_s"": """"}"
"2026-04-09T12:37:14.735Z","ip-10-236-38-105","wesco-sapi-lucidworks-dr","queryParams to partSearch: { ""start"": ""0"", ""rows"": ""5"", ""q"": ""EZD44S2 AND shipLocation_s:14509 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""316066"", ""refNum_s"": ""619519""}"
"2026-04-09T12:30:49.274Z","ip-10-236-36-220","wesco-sapi-lucidworks-dr","queryParams to partSearch: { ""start"": ""0"", ""rows"": ""100"", ""q"": ""77-240-2B* AND salesLocation_s:62536 AND shipLocation_s:15609 AND customerAccount_s:AC0159-0427 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""Justin LaBanz"", ""refNum_s"": """"}"
"2026-04-09T12:27:02.979Z","ip-10-236-36-220","wesco-sapi-lucidworks-dr","queryParams to partSearch: { ""start"": ""0"", ""rows"": ""100"", ""q"": ""49255-H24* AND salesLocation_s:62532 AND shipLocation_s:11726 AND customerAccount_s:AC0158-5595 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""Austin Collins"", ""refNum_s"": """"}"
"2026-04-09T12:21:20.931Z","ip-10-236-38-105","wesco-sapi-lucidworks-dr","queryParams to partSearch: { ""start"": ""0"", ""rows"": ""5"", ""q"": ""cch AND shipLocation_s:13429 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""231024"", ""refNum_s"": ""619282""}"
"2026-04-09T12:15:06.611Z","ip-10-236-38-105","wesco-sapi-lucidworks-dr","queryParams to partSearch: { ""start"": ""0"", ""rows"": ""5"", ""q"": ""screw AND shipLocation_s:13417 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""310311"", ""refNum_s"": ""619498""}"
"2026-04-09T11:50:37.499Z","ip-10-236-38-105","wesco-sapi-lucidworks-dr","queryParams to partSearch: { ""start"": ""0"", ""rows"": ""100"", ""q"": ""66-246-4b* AND salesLocation_s:62400 AND shipLocation_s:14112 AND customerAccount_s:AC0159-1988 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""Ewan Pessoa"", ""refNum_s"": """"}"
"2026-04-09T11:41:58.140Z","ip-10-236-38-105","wesco-sapi-lucidworks-dr","queryParams to partSearch: { ""start"": ""0"", ""rows"": ""100"", ""q"": ""11142628* AND salesLocation_s:62400 AND shipLocation_s:14112 AND customerAccount_s:AC0158-3694 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""Michael Cahalan"", ""refNum_s"": """"}"
"2026-04-09T04:48:20.352Z","ip-10-236-38-105","wesco-sapi-lucidworks-dr","queryParams to partSearch: { ""start"": ""0"", ""rows"": ""5"", ""q"": ""ftr1u3sp AND shipLocation_s:15812 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""216856"", ""refNum_s"": ""619468""}"
"2026-04-09T02:42:59.665Z","ip-10-236-38-105","wesco-sapi-lucidworks-dr","queryParams to partSearch: { ""start"": ""0"", ""rows"": ""5"", ""q"": ""Z6A-PF-48 AND shipLocation_s:11726 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""234661"", ""refNum_s"": ""619461""}"
"2026-04-08T22:55:06.898Z","ip-10-236-36-220","wesco-sapi-lucidworks-dr","queryParams to partSearch: { ""start"": ""0"", ""rows"": ""100"", ""q"": ""63-14043* AND salesLocation_s:60682 AND shipLocation_s:15408 AND customerAccount_s:AC0082-3869 AND dcLocation_s:7305 AND businessUnit_s:WESCO"", ""userName_s"": ""Brian Wortmann"", ""refNum_s"": """"}"
"2026-04-08T22:26:06.655Z","ip-10-236-38-105","wesco-sapi-lucidworks-dr","queryParams to partSearch: { ""start"": ""0"", ""rows"": ""5"", ""q"": ""11312 AND shipLocation_s:15625 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""307308"", ""refNum_s"": ""619434""}"
"2026-04-08T21:43:50.877Z","ip-10-236-36-220","wesco-sapi-lucidworks-dr","queryParams to partSearch: { ""start"": ""0"", ""rows"": ""100"", ""q"": ""mctp6bi-6-10* AND salesLocation_s:61960 AND shipLocation_s:16043 AND customerAccount_s:AC0158-0571 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""Alton Balentine"", ""refNum_s"": """"}"
"2026-04-08T21:14:28.523Z","ip-10-236-38-105","wesco-sapi-lucidworks-dr","queryParams to partSearch: { ""start"": ""0"", ""rows"": ""5"", ""q"": ""co AND shipLocation_s:16011 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""322620"", ""refNum_s"": ""614115""}"
"2026-04-08T21:07:13.635Z","ip-10-236-36-220","wesco-sapi-lucidworks-dr","queryParams to partSearch: { ""start"": ""0"", ""rows"": ""5"", ""q"": ""cc AND shipLocation_s:16043 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""227199"", ""refNum_s"": ""619291""}"
"2026-04-08T21:00:53.143Z","ip-10-236-38-105","wesco-sapi-lucidworks-dr","queryParams to partSearch: { ""start"": ""0"", ""rows"": ""100"", ""q"": ""DC6MJKU* AND salesLocation_s:62532 AND shipLocation_s:11726 AND customerAccount_s:AC0158-5595 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""Hunter Strickland"", ""refNum_s"": """"}"
"2026-04-08T20:57:40.221Z","ip-10-236-36-220","wesco-sapi-lucidworks-dr","queryParams to partSearch: { ""start"": ""0"", ""rows"": ""5"", ""q"": ""ax101783 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""212564"", ""refNum_s"": """"}"
"2026-04-08T20:57:01.310Z","ip-10-236-38-105","wesco-sapi-lucidworks-dr","queryParams to partSearch: { ""start"": ""0"", ""rows"": ""5"", ""q"": ""42080-2TS AND shipLocation_s:14506 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""320529"", ""refNum_s"": ""619349""}"
"2026-04-08T20:56:23.585Z","ip-10-236-36-220","wesco-sapi-lucidworks-dr","queryParams to partSearch: { ""start"": ""0"", ""rows"": ""5"", ""q"": ""JI945R-000 AND shipLocation_s:12304 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""308638"", ""refNum_s"": ""619368""}"
"2026-04-08T20:51:54.603Z","ip-10-236-38-105","wesco-sapi-lucidworks-dr","queryParams to partSearch: { ""start"": ""0"", ""rows"": ""5"", ""q"": ""569439- AND shipLocation_s:14611 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""240568"", ""refNum_s"": ""618912""}"
"2026-04-08T20:42:09.099Z","ip-10-236-38-105","wesco-sapi-lucidworks-dr","queryParams to partSearch: { ""start"": ""0"", ""rows"": ""5"", ""q"": ""sph AND shipLocation_s:16041 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""318654"", ""refNum_s"": ""619309""}"
"2026-04-08T20:38:28.048Z","ip-10-236-38-105","wesco-sapi-lucidworks-dr","queryParams to partSearch: { ""start"": ""0"", ""rows"": ""5"", ""q"": ""zp AND shipLocation_s:11102 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""224559"", ""refNum_s"": ""619136""}"
"2026-04-08T20:30:18.111Z","ip-10-236-36-220","wesco-sapi-lucidworks-dr","queryParams to partSearch: { ""start"": ""0"", ""rows"": ""5"", ""q"": ""CJ AND shipLocation_s:14112 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""210280"", ""refNum_s"": ""619310""}"
"2026-04-08T20:16:10.723Z","ip-10-236-38-105","wesco-sapi-lucidworks-dr","queryParams to partSearch: { ""start"": ""0"", ""rows"": ""100"", ""q"": ""10250-E18* AND businessUnit_s:Accu-Tech AND shipLocation_s:12601 AND advancedPartSearch:Y AND businessUnit_s:Accu-Tech"", ""userName_s"": """", ""refNum_s"": ""100012447""}"
"2026-04-08T20:00:51.779Z","ip-10-236-38-105","wesco-sapi-lucidworks-dr","queryParams to partSearch: { ""start"": ""0"", ""rows"": ""100"", ""q"": ""10GXS13* AND salesLocation_s:62400 AND shipLocation_s:14112 AND customerAccount_s:AC0159-1988 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""Ewan Pessoa"", ""refNum_s"": """"}"
"2026-04-08T19:55:17.833Z","ip-10-236-36-220","wesco-sapi-lucidworks-dr","queryParams to partSearch: { ""start"": ""0"", ""rows"": ""5"", ""q"": ""V700 AND shipLocation_s:15416 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""328811"", ""refNum_s"": ""617819""}"
"2026-04-08T19:46:25.918Z","ip-10-236-36-220","wesco-sapi-lucidworks-dr","queryParams to partSearch: { ""start"": ""0"", ""rows"": ""100"", ""q"": ""P1032CN* AND businessUnit_s:Accu-Tech AND shipLocation_s:13429 AND advancedPartSearch:Y AND businessUnit_s:Accu-Tech"", ""userName_s"": """", ""refNum_s"": ""100012447""}"
"2026-04-08T19:45:43.968Z","ip-10-236-36-220","wesco-sapi-lucidworks-dr","queryParams to partSearch: { ""start"": ""0"", ""rows"": ""5"", ""q"": ""AX103115 AND shipLocation_s:14112 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""210280"", ""refNum_s"": ""619239""}"
"2026-04-08T19:45:39.029Z","ip-10-236-36-220","wesco-sapi-lucidworks-dr","queryParams to partSearch: { ""start"": ""0"", ""rows"": ""100"", ""q"": ""*:* AND transPartOrFilter:(transactablePart_s:LHTG72A23 OR transactablePart_s:DG8793849 OR transactablePart_s:BEY225969) AND salesLocation_s:61171 AND shipLocation_s:12402 AND dcLocation_s:7302 AND customerAccount_s:AC0018-5130 AND businessUnit_s:WESCO"", ""userName_s"": ""Danny Jenkins"", ""refNum_s"": ""QU100031887""}"
"2026-04-08T19:45:37.938Z","ip-10-236-36-220","wesco-sapi-lucidworks-dr","queryParams to partSearch: { ""start"": ""0"", ""rows"": ""5"", ""q"": ""18443 AND shipLocation_s:15625 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""329187"", ""refNum_s"": ""619145""}"
"2026-04-08T19:43:47.287Z","ip-10-236-36-220","wesco-sapi-lucidworks-dr","queryParams to partSearch: { ""start"": ""0"", ""rows"": ""5"", ""q"": ""AX10 AND shipLocation_s:14112 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""210280"", ""refNum_s"": ""619239""}"
"2026-04-08T19:39:01.847Z","ip-10-236-36-220","wesco-sapi-lucidworks-dr","queryParams to partSearch: { ""start"": ""0"", ""rows"": ""5"", ""q"": ""7602573 AND shipLocation_s:14611 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""240568"", ""refNum_s"": ""618912""}"
"2026-04-08T19:28:54.478Z","ip-10-236-36-220","wesco-sapi-lucidworks-dr","queryParams to partSearch: { ""start"": ""0"", ""rows"": ""100"", ""q"": ""2413fsd151000* AND salesLocation_s:62395 AND shipLocation_s:12702 AND customerAccount_s:AC0158-3408 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""Melissa Saul"", ""refNum_s"": """"}"
"2026-04-08T18:59:23.115Z","ip-10-236-36-220","wesco-sapi-lucidworks-dr","queryParams to partSearch: { ""start"": ""0"", ""rows"": ""100"", ""q"": ""11142454* AND salesLocation_s:62473 AND shipLocation_s:13429 AND customerAccount_s:AC0158-6112 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""John-Riley Hathcock"", ""refNum_s"": """"}"
"2026-04-08T18:58:21.417Z","ip-10-236-38-105","wesco-sapi-lucidworks-dr","queryParams to partSearch: { ""start"": ""0"", ""rows"": ""5"", ""q"": ""QTX-300 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""328501"", ""refNum_s"": ""617047""}"
"2026-04-08T18:57:33.520Z","ip-10-236-36-220","wesco-sapi-lucidworks-dr","queryParams to partSearch: { ""start"": ""0"", ""rows"": ""100"", ""q"": ""V-9916M* AND salesLocation_s:62746 AND shipLocation_s:15428 AND customerAccount_s:AC0158-3586 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""Robert Bodnar"", ""refNum_s"": """"}"
"2026-04-08T18:51:06.280Z","ip-10-236-36-220","wesco-sapi-lucidworks-dr","queryParams to partSearch: { ""start"": ""0"", ""rows"": ""100"", ""q"": ""2413d15* AND salesLocation_s:62532 AND shipLocation_s:11726 AND customerAccount_s:AC0197-4517 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""Christian Anderson"", ""refNum_s"": """"}"
"2026-04-08T18:40:29.764Z","ip-10-236-38-105","wesco-sapi-lucidworks-dr","queryParams to partSearch: { ""start"": ""0"", ""rows"": ""100"", ""q"": ""hdjs6* AND businessUnit_s:Accu-Tech AND shipLocation_s:12702 AND advancedPartSearch:Y AND businessUnit_s:Accu-Tech"", ""userName_s"": """", ""refNum_s"": ""100012447""}"
"2026-04-08T18:38:46.775Z","ip-10-236-36-220","wesco-sapi-lucidworks-dr","queryParams to partSearch: { ""start"": ""0"", ""rows"": ""5"", ""q"": ""3/4 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""332869"", ""refNum_s"": ""619117""}"
"2026-04-08T18:35:11.909Z","ip-10-236-36-220","wesco-sapi-lucidworks-dr","queryParams to partSearch: { ""start"": ""0"", ""rows"": ""5"", ""q"": ""NKRMFIW AND shipLocation_s:15642 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""313136"", ""refNum_s"": ""618823""}"
"2026-04-08T18:22:32.186Z","ip-10-236-38-105","wesco-sapi-lucidworks-dr","queryParams to partSearch: { ""start"": ""0"", ""rows"": ""5"", ""q"": ""00211170000 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""328841"", ""refNum_s"": ""618986""}"
"2026-04-08T18:22:27.118Z","ip-10-236-36-220","wesco-sapi-lucidworks-dr","queryParams to partSearch: { ""start"": ""0"", ""rows"": ""100"", ""q"": ""51031-10M* AND salesLocation_s:62395 AND shipLocation_s:12702 AND customerAccount_s:AC0163-5298 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""JR Luck"", ""refNum_s"": """"}"
"2026-04-08T18:16:52.411Z","ip-10-236-38-105","wesco-sapi-lucidworks-dr","queryParams to partSearch: { ""start"": ""0"", ""rows"": ""5"", ""q"": ""AX102282 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""238367"", ""refNum_s"": """"}"
"2026-04-08T17:52:55.954Z","ip-10-236-38-105","wesco-sapi-lucidworks-dr","queryParams to partSearch: { ""start"": ""0"", ""rows"": ""5"", ""q"": ""5300UE_008U1000 AND shipLocation_s:14810 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""308661"", ""refNum_s"": ""618919""}"
"2026-04-08T17:51:33.313Z","ip-10-236-38-105","wesco-sapi-lucidworks-dr","queryParams to partSearch: { ""start"": ""0"", ""rows"": ""5"", ""q"": ""80810086 AND shipLocation_s:11726 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""236339"", ""refNum_s"": ""618993""}"
"2026-04-08T17:40:45.238Z","ip-10-236-38-105","wesco-sapi-lucidworks-dr","queryParams to partSearch: { ""start"": ""0"", ""rows"": ""100"", ""q"": ""44-751-8C6* AND salesLocation_s:62474 AND shipLocation_s:13417 AND customerAccount_s:AC0196-3252 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""Liz Miller"", ""refNum_s"": """"}"
"2026-04-08T17:30:10.069Z","ip-10-236-36-220","wesco-sapi-lucidworks-dr","queryParams to partSearch: { ""start"": ""0"", ""rows"": ""100"", ""q"": ""T00009623* AND salesLocation_s:60627 AND shipLocation_s:14507 AND customerAccount_s:AC0050-7254 AND dcLocation_s:7303 AND businessUnit_s:WESCO"", ""userName_s"": ""Dale Cox"", ""refNum_s"": """"}"
"2026-04-08T17:28:00.228Z","ip-10-236-36-220","wesco-sapi-lucidworks-dr","queryParams to partSearch: { ""start"": ""0"", ""rows"": ""5"", ""q"": ""vr6 AND shipLocation_s:16023 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""208907"", ""refNum_s"": ""617798""}"
"2026-04-08T17:20:10.760Z","ip-10-236-36-220","wesco-sapi-lucidworks-dr","queryParams to partSearch: { ""start"": ""0"", ""rows"": ""100"", ""q"": ""6-554720* AND salesLocation_s:62474 AND shipLocation_s:13417 AND customerAccount_s:AC0158-6317 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""Kelly Szymanski"", ""refNum_s"": """"}"
"2026-04-08T16:40:44.163Z","ip-10-236-36-220","wesco-sapi-lucidworks-dr","queryParams to partSearch: { ""start"": ""0"", ""rows"": ""100"", ""q"": ""ft06fbk* AND salesLocation_s:62395 AND shipLocation_s:12702 AND customerAccount_s:AC0196-5279 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""Amanda Wyckoff"", ""refNum_s"": """"}"
"2026-04-08T16:28:51.570Z","ip-10-236-36-220","wesco-sapi-lucidworks-dr","queryParams to partSearch: { ""start"": ""0"", ""rows"": ""100"", ""q"": ""ST-05-60* AND salesLocation_s:62395 AND shipLocation_s:12702 AND customerAccount_s:AC0162-7547 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""David Eslin"", ""refNum_s"": """"}"
"2026-04-08T16:24:43.992Z","ip-10-236-38-105","wesco-sapi-lucidworks-dr","queryParams to partSearch: { ""start"": ""0"", ""rows"": ""100"", ""q"": ""2413FS 0101000* AND businessUnit_s:Accu-Tech AND shipLocation_s:12702 AND advancedPartSearch:Y AND businessUnit_s:Accu-Tech"", ""userName_s"": """", ""refNum_s"": ""100012447""}"
